Name,Symbol,Start Date,Hist.,Category,Exchange,Market,Currency,Type,Full Name
JIANGXI SELON INDL.'A',CN:SEI,3/19/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangxi Selon Industrial 'A'
JIANGXI WANNIANQING CMT. 'A',CN:JIC,9/23/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangxi Wannianqing Cement 'A'
JIANGYIN HAIDA RUBBER AND PLASTIC 'A',CN:JHR,6/1/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangyin Haida Rubber and Plastic 'A'
JIAOZUO WANGFANG ALUM. 'A',CN:WNG,9/26/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiaozuo Wangfang Aluminium 'A'
JIG.HUASHENG TIANLONG PHOTOELECTRIC 'A',CN:JTP,12/25/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Huasheng Tianlong Photoelectric 'A'
JILIN JIAN YISHENG PHARM.'A',CN:YIS,3/18/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jilin Jian Yisheng Pharmaceutical 'A'
JINAN DIESEL ENGINE 'A',CN:JAD,10/22/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jinan Diesel Engine 'A'
JINCHENG PAPER 'A',CN:JIP,6/30/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jincheng Paper 'A'
JINFA LABI MATERNITY &. BABY ARTICLES 'A',CN:MBA,6/10/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jinfa Labi Maternity and Baby Articles 'A'
JINGU YUAN HOLDING 'A',CN:HEB,6/28/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jingu Yuan Holding 'A'
JINZI HAM 'A',CN:HAM,12/3/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jinzi Ham 'A'
JIUGUI LIQUOR 'A',CN:HWA,7/18/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiugui Liquor 'A'
KAIRUIDE HLDG.'A',CN:SDM,10/18/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Kairuide Holding 'A'
KANGYUE TECHNOLOGY 'A',CN:KET,8/1/2014,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Kangyue Technology 'A'
KELIN ENP.EQUIPMENT 'A',CN:KEP,11/9/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Kelin Environmental Protection Equipment 'A'
KENNEDE ELECTRONICS MFG 'A',CN:KEN,1/29/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Kennede Electronics MFG 'A'
KUNSHAN KINGLAI HYGIENIC MATS.'A',CN:KKH,9/6/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Kunshan Kinglai Hygienic Materials 'A'
LANCY 'A',CN:LCY,8/30/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lancy 'A'
LANDOCEAN ENERGY SVS.'A',CN:OCE,1/7/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Landocean Energy Services 'A'
LANZHOU HAIMO TECHS.'A',CN:LSX,5/20/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lanzhou Haimo Technologies 'A'
LANZHOU HUANGHE ENTER. 'A',CN:LHE,6/23/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lanzhou Huanghe Enterprise 'A'
LANZHOU SANMAO INDL. 'A',CN:LSA,5/28/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lanzhou Sanmao Industrial 'A'
LECRON ENERGY SAVING MATERIALS 'A',CN:ZAA,8/1/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lecron Energy Saving Materials 'A'
LESHI INET.INFO.& TECH. 'A',CN:LES,8/12/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Leshi Internet Information and Technology 'A'
LETONG CHEMICAL 'A',CN:LTL,12/11/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Letong Chemical 'A'
LIAN YUN GANG IDEAL GP. 'A',CN:LIL,11/28/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lian Yun Gang Ideal Group 'A'
LIAO NING OXIRANCHEM 'A',CN:LNX,5/20/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Liao Ning Oxiranchem 'A'
LIAONING KELONG FINE CHEMICAL 'A',CN:QFG,10/30/2014,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Liaoning Kelong Fine Chemical 'A'
LIMIN CHEMICAL 'A',CN:LIC,1/27/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Limin Chemical 'A'
LINGNAN LANDSCAPE 'A',CN:ABN,2/19/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lingnan Landscape 'A'
LOFTEN ENV.TECH.'A',CN:SAF,3/31/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Loften Environmental Technology 'A'
LONTRUE 'A',CN:LON,2/15/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lontrue 'A'
LUOLAI HOME TEXTILE 'A',CN:LHM,9/10/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Luolai Home Textile 'A'
LUOYANG BRG.SCI.& TECH. 'A',CN:LBS,5/26/2005,10Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Luoyang Bearing Science and Technology 'A'
LUOYANG NORTH GLSS.TECH. 'A',CN:LGT,8/30/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Luoyang North Glass Technology 'A'
LVJING HOLDING 'A',CN:HNE,11/23/1992,23Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lvjing Holding 'A'
MAANSHAN FANGYUAN SLEWING RING 'A',CN:MDS,8/8/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Maanshan Fangyuan Slewing Ring 'A'
MAIQUER GROUP 'A',CN:ABP,1/28/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Maiquer Group 'A'
MANNSHAN DINGTAI RARE EARTH & NEW MRA.'A',CN:MDR,2/5/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Mannshan Dingtai Rare Earth and New Material 'A'
MAOMING PETRO-CHEMICAL SHIHUA 'A',CN:MOA,11/14/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Maoming Petro-Chemical Shihua 'A'
MIANYANG FULIN PRECN. MCHG.'A',CN:MFP,3/19/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Mianyang Fulin Precision Machining 'A'
MINSHENG HOLDINGS 'A',CN:QID,7/19/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Minsheng Holdings 'A'
MODERN AVENUE GROUP 'A',CN:FNA,2/28/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Modern Avenue Group 'A'
MOSO PWR.SUPP.TECH.'A',CN:MSO,3/16/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Moso Power Supply Technology 'A'
NAFINE CHM.IND.GP. 'A',CN:SWC,4/28/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nafine Chemical Industry Group 'A'
NANFANG BLACK SESAME GP. 'A',CN:GXS,4/18/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanfang Black Sesame Group 'A'
NANHUA INSTRUMENTS 'A',CN:NHT,1/23/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanhua Instruments 'A'
NANJING BAOSE 'A',CN:NBA,10/10/2014,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanjing Baose 'A'
NANJING CEC ENV.PROTC. 'A',CN:CEE,2/1/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanjing CEC Environmental Protection 'A'
NANJING HONGBAOLI 'A',CN:NHC,9/13/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanjing Hongbaoli 'A'
NANJING PORT 'A',CN:NPC,3/25/2005,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanjing Port 'A'
NANJING YUNHAI SMTL.'A',CN:NYS,11/13/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanjing Yunhai Special Metals 'A'
NANJING ZHONGBEI 'A',CN:NJZ,8/6/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanjing Zhongbei 'A'
NANNING SUG.IND.'A',CN:NSM,5/27/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanning Sugar Industry 'A'
NANTONG JINGHUA PHARM. 'A',CN:NJP,2/3/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nantong Jinghua Pharmaceutical 'A'
NANTONG METALFORMING EQU.'A',CN:NME,12/29/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nantong Metalforming Equipment 'A'
NAVINFO 'A',CN:NAV,5/18/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Navinfo 'A'
NETAC TECHNOLOGY 'A',CN:NTE,1/8/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Netac Technology 'A'
NING XIA YIN XING EN.'A',CN:WIC,9/16/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ning XIA Yin Xing Energy 'A'
NINGBO BAOSI EN.EQU.'A',CN:NEE,4/23/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningbo Baosi Energy Equipment 'A'
NINGBO CIXING 'A',CN:CIX,3/29/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningbo Cixing 'A'
NINGBO DONLY 'A',CN:NDT,8/23/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningbo Donly 'A'
NINGBO GQY VID.& TELC. JST.'A',CN:NIZ,4/30/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningbo GQY Video and Telecom Joint Stock 'A'
NINGBO KANGQIANG ELTN. 'A',CN:NKA,3/2/2007,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningbo Kangqiang Electronics 'A'
NINGBO SNLT.ELECT.APPC. 'A',CN:NSA,9/10/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningbo Sunlight Electrical Appliance 'A'
NINGBO XIANFENG NMT.'A',CN:FMG,1/13/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningbo Xianfeng New Material 'A'
NINGBO XINHAI ELECTRIC 'A',CN:NIX,3/6/2007,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningbo Xinhai Electric 'A'
NINGXIA ORIENT TANTALUM 'A',CN:OTT,1/20/2000,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningxia Orient Tantalum 'A'
NINGXIA QINGLONG PIPES IND.'A',CN:NQP,8/3/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningxia Qinglong Pipes Industry 'A'
NINGXIA YOUNGLIGHT CHEMS.'A',CN:NNC,11/20/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningxia Younglight Chemicals 'A'
NINGXIA ZHGCHME.'A',CN:NSE,7/6/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningxia Zhongyin Cashmere 'A'
NORTHEAST ELECT.DEV. 'A',CN:NET,12/13/1995,20Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Northeast Electrical Development 'A'
NORTHEAST PHARM. 'A',CN:NEP,5/23/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Northeast Pharmaceutical 'A'
NORTHEAST SECURITIES 'A',CN:LIU,2/27/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Northeast Securities 'A'
OB TELECOM ELTN.'A',CN:OBT,10/12/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,OB Telecom Electronics 'A'
PETROCHINA JINHONG EN. INV.'A',CN:JIJ,12/10/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Petrochina Jinhong Energy Investment 'A'
PUYANG HUICHENG ELT.MRA. 'A',CN:PHN,6/30/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Puyang Huicheng Electronic Material 'A'
QIANJIANG YONGAN PHARM. 'A',CN:QIA,3/5/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Qianjiang Yongan Pharmaceutical 'A'
QIFENG MATERIAL 'A',CN:QIF,12/10/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Qifeng Material 'A'
QINGDAO DOUBLESTAR 'A',CN:QGN,4/30/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Qingdao Doublestar 'A'
QINGDAO HUAREN PHARM.'A',CN:LOR,8/25/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Qingdao Huaren Pharmaceutical 'A'
QINGHAI GELATIN 'A',CN:QGH,10/4/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Qinghai Gelatin 'A'
RASTAR GROUP 'A',CN:AUT,1/20/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Rastar Group 'A'
RENRENLE COML.GP.'A',CN:RCG,1/13/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Renrenle Commercial Group 'A'
RONGFENG HOLDING GROUP 'A',CN:WPT,12/10/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Rongfeng Holding Group 'A'
RUITAI MATS.TECH.'A',CN:BJR,8/23/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ruitai Materials Technology 'A'
SAINTY MARINE 'A',CN:MRN,8/10/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sainty Marine 'A'
SAN BIAN SCIENCE TECHNOLOGY 'A',CN:SBI,2/8/2007,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,San Bian Science Technology 'A'
SANSTEEL MINGUANG 'A',CN:SMI,1/26/2007,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sansteel Minguang 'A'
SATURDAY 'A',CN:FSO,9/3/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Saturday 'A'
SF DIAMOND 'A',CN:SFD,2/15/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Swiss Francs Diamond 'A'
SGIS SONGSHAN 'A',CN:SGG,5/8/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sgis Songshan 'A'
SHAANXI JINYE SCI.TECH. & EDUCATION 'A',CN:SIP,6/23/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shaanxi Jinye Science Technology and Education 'A'
SHAANXI XINGHUA CHEMY. 'A',CN:SXA,1/26/2007,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shaanxi Xinghua Chemistry 'A'
SHAHE INDUSTRY 'A',CN:HUY,6/2/1992,23Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shahe Industry 'A'
SHANDONG CHENMING PAPER HDG.'A',CN:SDC,11/20/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Chenming Paper Holdings 'A'
SHANDONG HAIHUA 'A',CN:SDA,7/3/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Haihua 'A'
SHANDONG JINING RUYI WTX.'A',CN:SJR,12/7/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Jining Ruyi Woolen Textile 'A'
SHANDONG JINLING MNG. 'A',CN:ZIB,11/28/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Jinling Mining 'A'
SHANDONG LUYANG SHRE. 'A',CN:SLY,11/30/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Luyang Share 'A'
SHANDONG LUYITONG INTEL. ELEC.'A',CN:LIE,2/17/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Luyitong Intelligent Electric 'A'
SHANDONG MNG.MCH.GP.'A',CN:MMG,12/17/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Mining Machinery Group 'A'
SHANDONG PLM.BIOCS.'A',CN:PLM,9/15/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Polymer Biochemicals 'A'
SHANDONG RIKE CHM.'A',CN:RKE,5/11/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Rike Chemical 'A'
SHANDONG RUIFENG CHM.'A',CN:SRD,7/12/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Ruifeng Chemical 'A'
SHANDONG SACRED SUN PWR. SOURCES 'A',CN:SRC,5/6/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Sacred Sun Power Sources 'A'
SHANDONG SHENGLI 'A',CN:SSH,7/3/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Shengli 'A'
SHANDONG SINOCERA FUNCTIONAL MRA.'A',CN:KFM,1/13/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Sinocera Functional Material 'A'
SHANDONG SUNWAY PETROCH. ENGINEER 'A',CN:SEQ,9/8/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Sunway Petrochemical Engineer 'A'
SHANDONG TAISHAN PTL.'A',CN:STP,12/15/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Taishan Petroleum 'A'
SHANDONG TONGDA NEW MATERIALS 'A',CN:VVM,5/23/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Tongda New Materials 'A'
SHANDONG WEIDA MACHINERY 'A',CN:SWM,7/27/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Weida Machinery 'A'
SHANDONG XIANTAN 'A',CN:SDX,2/16/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Xiantan 'A'
SHANDONG XINHUA PHARM. 'A',CN:XIU,8/8/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Xinhua Pharmaceutical 'A'
SHANDONG XINNENG TAISHAN POWER GNRTN.'A',CN:SAL,5/9/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Xinneng Taishan Power Generation 'A'
SHANDONG YANGGU HUATAI CHM.'A',CN:YNG,9/17/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Yanggu Huatai Chemical 'A'
SHANDONG ZHANGQIU BLOWER 'A',CN:BLW,7/7/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Zhangqiu Blower 'A'
SHANDONG ZHONGJI ECEQ. 'A',CN:ZZE,4/10/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shandong Zhongji Electrical Equipment 'A'
SHANGDONG GEO-MRL.'A',CN:GUN,6/27/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shangdong Geo-Mineral 'A'
SHANGHAI ANOKY GP.'A',CN:NCC,4/21/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai Anoky Group 'A'
SHANGHAI CHALLENGE TEX. 'A',CN:TXT,10/15/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai Challenge Textile 'A'
SHANGHAI GANGLIAN E-COM. HDG.'A',CN:SGK,6/8/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai Ganglian E-Commerce Holdings 'A'
SHANGHAI HAISHUN NEW PHARM.PACK.'A',CN:NPP,2/4/2016,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai Haishun New Pharmaceutical Packaging 'A'
SHANGHAI HUAHONG JITONG SMART SYSTEM 'A',CN:OZZ,6/19/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai Huahong Jitong Smart System 'A'
SHANGHAI HUAMING INTEL. TERM.EQU.'A',CN:HTE,5/27/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai Huaming Intelligent Terminal Equipment 'A'
SHANGHAI KANGDA NMTS.'A',CN:KNW,4/16/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai Kangda NMTS 'A'
SHANGHAI KEN TOOLS 'A',CN:SKT,10/13/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai KEN Tools 'A'
SHANGHAI KINLITA CHM.'A',CN:KLA,5/31/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai Kinlita Chemical 'A'
SHANGHAI MORN ELEC.EQU. 'A',CN:MEE,7/20/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai Morn Electric Equipment 'A'
SHANGHAI PRECISE PACK. 'A',CN:PUP,4/24/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai Precise Packaging 'A'
SHANGHAI SK PTL.& CHM. EQU.'A',CN:SSK,8/11/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai SK Petroleum and Chemical Equipment 'A'
SHANGHAI TAISHENG WIND POWER EQU.'A',CN:STW,10/19/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai Taisheng Wind Power Equipment 'A'
SHANGHAI WELLTECH ATMTN. 'A',CN:SMN,8/2/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai Welltech Automation 'A'
SHANGHAI WORTH GDN.'A',CN:SWG,6/30/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai Worth Garden 'A'
SHANGHAI XINPENG IND.'A',CN:SQX,12/30/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanghai Xinpeng Industry 'A'
SHANTOU WANSHUN PACKAGE MRA.STK.'A',CN:SWW,2/26/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shantou Wanshun Package Material Stock 'A'
SHANXI CY PHARM.GP.'A',CN:CAY,8/19/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanxi CY Pharmaceutical Group 'A'
SHANXI ORNTL.MTHAN.'A',CN:SOM,6/30/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanxi Oriental Mthan 'A'
SHANXI SANWEI GP. 'A',CN:SXS,6/27/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanxi Sanwei Group 'A'
SHANXI TOND CHEMICAL 'A',CN:TNC,3/3/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanxi Tond Chemical 'A'
SHANXI YONGDONG CHEMY. IND.'A',CN:YCH,5/19/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanxi Yongdong Chemistry Industry 'A'
SHANXI ZHENDONG PHARM. 'A',CN:XHI,1/7/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shanxi Zhendong Pharmaceutical 'A'
SHENKE SLIDE BEARING 'A',CN:SSB,11/22/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenke Slide Bearing 'A'
SHENYANG BLUE SILV.IND. AUTO.EQU.'A',CN:BLU,3/8/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenyang Blue Silver Industry Automatic Equipment 'A'
SHENYANG CUIHUA GD.SILV. AND JWLR.'A',CN:QAS,11/4/2014,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenyang Cuihua Gold Silver and JWLR 'A'
SHENYANG HEJIN HLDG.INV. 'A',CN:SYA,11/12/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenyang Hejin Holding Investment 'A'
SHENYANG HUITIA THERMAL PWR.'A',CN:SYH,2/27/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenyang Huitia Thermal Power 'A'
SHENYANG MACH.TOOL 'A',CN:SNM,7/18/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenyang Machine Tool 'A'
SHENZHEN BAUING CON.HGP. 'A',CN:SUG,5/31/2005,10Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Bauing Construction HGP 'A'
SHENZHEN BEAUTY STAR 'A',CN:SBS,5/28/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Beauty Star 'A'
SHENZHEN CAU TECH.'A',CN:SKU,8/26/1991,24Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Cau Technology 'A'
SHENZHEN COSHIP ELTN.'A',CN:SZC,6/27/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Coship Electronics 'A'
SHENZHEN DVISION VID. COMMS.'A',CN:SDV,1/25/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Dvision Video Communications 'A'
SHENZHEN HIRISUN TECH. 'A',CN:HRI,11/23/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Hirisun Technology 'A'
SHENZHEN JASIC TECH.'A',CN:JAS,3/22/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Jasic Technology 'A'
SHENZHEN JIANYI DCRT.GP. 'A',CN:JDG,3/11/2016,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Jianyi Decoration Group 'A'
SHENZHEN JT ATMTN.EQU. 'A',CN:JTA,10/10/2014,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen JT Automation Equipment 'A'
SHENZHEN JUFEI OPTOELECTRONICS 'A',CN:JUF,3/19/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Jufei Optoelectronics 'A'
SHENZHEN KINGSUN SCTC. 'A',CN:KNS,6/29/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Kingsun Science and Technology 'A'
SHENZHEN MAXONIC ATMTN. CNTL.'A',CN:MXA,8/27/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Maxonic Automation Control 'A'
