1992-12-21T00:00:00.000000000,"['CN:SCA', 'CN:JAT', 'CN:SEC', 'CN:SVD', 'CN:TEX', 'CN:SJI', 'CN:SYP', 'CN:SRB', 'CN:SXE', 'CN:SYI', 'CN:SAE']"
1992-12-28T00:00:00.000000000,"['CN:SCA', 'CN:JAT', 'CN:SEC', 'CN:SVD', 'CN:TEX', 'CN:SJI', 'CN:SYP', 'CN:SRB', 'CN:SXE', 'CN:SYI', 'CN:SAE']"
1993-01-04T00:00:00.000000000,"['CN:SRT', 'CN:SCA', 'CN:JAT', 'CN:SEC', 'CN:SVD', 'CN:TEX', 'CN:SLS', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SRB', 'CN:SXE', 'CN:SSI', 'CN:SYI', 'CN:SAE']"
1993-01-11T00:00:00.000000000,"['CN:SRT', 'CN:SCA', 'CN:JAT', 'CN:SEC', 'CN:SVD', 'CN:SLS', 'CN:SJI', 'CN:TEX', 'CN:SYP', 'CN:SDT', 'CN:SRB', 'CN:SXE', 'CN:SSI', 'CN:SYI', 'CN:SAE']"
1993-01-18T00:00:00.000000000,"['CN:SRT', 'CN:SCA', 'CN:JAT', 'CN:SEC', 'CN:SVD', 'CN:SLS', 'CN:TEX', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SRB', 'CN:SXE', 'CN:SSI', 'CN:SYI', 'CN:SAE']"
1993-01-25T00:00:00.000000000,"['CN:SRT', 'CN:SCA', 'CN:JAT', 'CN:SEC', 'CN:SVD', 'CN:SLS', 'CN:TEX', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SRB', 'CN:SXE', 'CN:SSI', 'CN:SYI', 'CN:SAE']"
1993-02-01T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:JAT', 'CN:SEC', 'CN:SVD', 'CN:SLS', 'CN:SJI', 'CN:TEX', 'CN:SYP', 'CN:SDT', 'CN:SRB', 'CN:SXE', 'CN:SSI', 'CN:SYI', 'CN:SAE']"
1993-02-08T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:JAT', 'CN:SEC', 'CN:SVD', 'CN:SLS', 'CN:SJI', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SRB', 'CN:SXE', 'CN:SSI', 'CN:SYI', 'CN:SAE']"
1993-02-15T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:JAT', 'CN:SEC', 'CN:SVD', 'CN:SLS', 'CN:SJI', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SRB', 'CN:SXE', 'CN:SSI', 'CN:SYI', 'CN:SAE']"
1993-02-22T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:JAT', 'CN:SEC', 'CN:SVD', 'CN:SLS', 'CN:SJI', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SRB', 'CN:SXE', 'CN:SSI', 'CN:SYI', 'CN:SAE']"
1993-03-01T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:JAT', 'CN:SEC', 'CN:SVD', 'CN:SLS', 'CN:SJI', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SRB', 'CN:SXE', 'CN:SSI', 'CN:SYI', 'CN:SAE']"
1993-03-08T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:SJI', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SXE', 'CN:SRB', 'CN:SSI', 'CN:SYI', 'CN:SAE']"
1993-03-15T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:SJI', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-03-22T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SJI', 'CN:SVD', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-03-29T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SJI', 'CN:SVD', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-04-05T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SJI', 'CN:SVD', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-04-12T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SJI', 'CN:TEX', 'CN:SVD', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-04-19T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SJI', 'CN:TEX', 'CN:SVD', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-04-26T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SJI', 'CN:TEX', 'CN:SVD', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-05-03T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SJI', 'CN:SVD', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SXE', 'CN:SSI', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-05-10T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SJI', 'CN:SLS', 'CN:SVD', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SXE', 'CN:SSI', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-05-17T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:TEX', 'CN:SVD', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SXE', 'CN:SSI', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-05-24T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:SSW', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:TEX', 'CN:SVD', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SXE', 'CN:SSI', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-05-31T00:00:00.000000000,"['CN:SCA', 'CN:SRT', 'CN:SSW', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:TEX', 'CN:SVD', 'CN:SDT', 'CN:SJI', 'CN:SYP', 'CN:SXE', 'CN:SSI', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-06-07T00:00:00.000000000,"['CN:SSW', 'CN:SCA', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:TEX', 'CN:SVD', 'CN:SDT', 'CN:SJI', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-06-14T00:00:00.000000000,"['CN:SCA', 'CN:SSW', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:TEX', 'CN:SVD', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-06-21T00:00:00.000000000,"['CN:SCA', 'CN:SSW', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:TEX', 'CN:SVD', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-06-28T00:00:00.000000000,"['CN:SCA', 'CN:SSW', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:TEX', 'CN:SVD', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-07-05T00:00:00.000000000,"['CN:SCA', 'CN:SSW', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:TEX', 'CN:SVD', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-07-12T00:00:00.000000000,"['CN:SCA', 'CN:SSW', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:TEX', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-07-19T00:00:00.000000000,"['CN:SCA', 'CN:SSW', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:TEX', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-07-26T00:00:00.000000000,"['CN:SSW', 'CN:SCA', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:TEX', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-08-02T00:00:00.000000000,"['CN:SCA', 'CN:SSW', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:TEX', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-08-09T00:00:00.000000000,"['CN:SSW', 'CN:SCA', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:SJI', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SSI', 'CN:SXE', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-08-16T00:00:00.000000000,"['CN:SSW', 'CN:SCA', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:TEX', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SXE', 'CN:SSI', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-08-23T00:00:00.000000000,"['CN:SSW', 'CN:SCA', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:TEX', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SXE', 'CN:SSI', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-08-30T00:00:00.000000000,"['CN:SSW', 'CN:SCA', 'CN:SRT', 'CN:TTB', 'CN:SWF', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:TEX', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SXE', 'CN:SSI', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-09-06T00:00:00.000000000,"['CN:SSW', 'CN:SCA', 'CN:SRT', 'CN:SWF', 'CN:TTB', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:TEX', 'CN:SJI', 'CN:SDT', 'CN:SYP', 'CN:SXE', 'CN:SSI', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-09-13T00:00:00.000000000,"['CN:SSW', 'CN:SCA', 'CN:SRT', 'CN:SWF', 'CN:TTB', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:SJI', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SXE', 'CN:SSI', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-09-20T00:00:00.000000000,"['CN:SSW', 'CN:SCA', 'CN:SRT', 'CN:SWF', 'CN:TTB', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:SJI', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SXE', 'CN:SSI', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-09-27T00:00:00.000000000,"['CN:SSW', 'CN:SCA', 'CN:SRT', 'CN:SWF', 'CN:TTB', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:SJI', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SXE', 'CN:SSI', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-10-04T00:00:00.000000000,"['CN:SSW', 'CN:SCA', 'CN:SRT', 'CN:SWF', 'CN:TTB', 'CN:JAT', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:SJI', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SXE', 'CN:SSI', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
1993-10-11T00:00:00.000000000,"['CN:SSW', 'CN:SCA', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:TTB', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:SJI', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SXE', 'CN:SYI', 'CN:SSI', 'CN:SRB', 'CN:SAE']"
1993-10-18T00:00:00.000000000,"['CN:SSW', 'CN:SCA', 'CN:SRT', 'CN:SWF', 'CN:JAT', 'CN:TTB', 'CN:SEC', 'CN:SLS', 'CN:SVD', 'CN:SJI', 'CN:TEX', 'CN:SDT', 'CN:SYP', 'CN:SXE', 'CN:SSI', 'CN:SRB', 'CN:SYI', 'CN:SAE']"
